date hour leadtime latitude longitude obs p0.2
20171014 6 0 59.9047 10.7864 0.0 0.99234919
20171014 18 0 59.9047 10.7864 0.0 0.98805288
20171015 6 0 59.9047 10.7864 0.0 0.95173077
20171015 18 0 59.9047 10.7864 0.0 0.93711293
20171016 6 0 59.9047 10.7864 0.0 0.99236807
20171016 18 0 59.9047 10.7864 0.0 0.54904515
20171017 6 0 59.9047 10.7864 0.3 0.69902945
20171017 18 0 59.9047 10.7864 0.0 0.54113844
20171018 6 0 59.9047 10.7864 0.0 0.99624965
20171019 6 0 59.9047 10.7864 0.0 0.995
20171019 18 0 59.9047 10.7864 0.0 0.991125
20171021 0 0 59.9047 10.7864 0.1 0.44807831
20171021 12 0 59.9047 10.7864 0.0 0.989375
20171022 0 0 59.9047 10.7864 0.2 0.11822706
20171022 12 0 59.9047 10.7864 0.0 0.61702783
20171023 0 0 59.9047 10.7864 0.0 0.98615385
20171023 12 0 59.9047 10.7864 0.0 0.99741667
20171024 0 0 59.9047 10.7864 0.0 0.91607252
20171024 12 0 59.9047 10.7864 0.3 0.28270088
20171025 0 0 59.9047 10.7864 1.4 0.21259855
20171025 18 0 59.9047 10.7864 0.0 0.94980769
20171026 6 0 59.9047 10.7864 0.0 0.91723825
20171026 18 0 59.9047 10.7864 0.0 0.60430608
20171027 6 0 59.9047 10.7864 0.0 0.99499965
20171027 18 0 59.9047 10.7864 0.0 0.8972501
20171028 6 0 59.9047 10.7864 0.0 0.99749965
20171028 18 0 59.9047 10.7864 0.0 0.85531299
20171029 6 0 59.9047 10.7864 0.0 0.99268939
20171029 18 0 59.9047 10.7864 0.0 0.98249965
20171030 6 0 59.9047 10.7864 0.0 0.99608333
20171030 18 0 59.9047 10.7864 0.0 0.99999965
20171031 6 0 59.9047 10.7864 0.0 0.99999965
20171031 18 0 59.9047 10.7864 0.0 0.97460491
20171101 6 0 59.9047 10.7864 0.0 0.98747604
20171101 18 0 59.9047 10.7864 0.0 0.98997977
20171102 6 0 59.9047 10.7864 0.0 0.996125
20171102 18 0 59.9047 10.7864 0.0 0.99747742
20171103 6 0 59.9047 10.7864 0.0 0.99999965
20171103 18 0 59.9047 10.7864 0.0 0.99875
20171104 6 0 59.9047 10.7864 0.0 0.99749965
20171104 18 0 59.9047 10.7864 0.0 0.63653482
20171105 6 0 59.9047 10.7864 0.5 0.048537181
20171105 18 0 59.9047 10.7864 0.0 0.93179462
20171106 6 0 59.9047 10.7864 0.0 0.98060537
20171106 18 0 59.9047 10.7864 0.0 0.99248057
20171107 6 0 59.9047 10.7864 0.0 0.99749965
20171107 18 0 59.9047 10.7864 0.0 0.41765252
20171108 6 0 59.9047 10.7864 0.0 0.99728445
20171108 18 0 59.9047 10.7864 0.0 0.9575
20171109 6 0 59.9047 10.7864 0.2 0.40095089
20171109 18 0 59.9047 10.7864 0.0 0.99499669
20171110 6 0 59.9047 10.7864 0.0 0.9975
