date hour leadtime latitude longitude obs p0.2
20171114 6 0 59.9047 10.7864 0.0 0.48753326
20171114 18 0 59.9047 10.7864 0.0 0.99231018
20171115 6 0 59.9047 10.7864 0.0 0.98157851
20171116 0 0 59.9047 10.7864 0.0 0.99928935
20171116 12 0 59.9047 10.7864 0.0 0.98283234
20171118 0 0 59.9047 10.7864 0.0 0.99552816
20171118 12 0 59.9047 10.7864 0.0 0.68144961
20171119 0 0 59.9047 10.7864 0.2 0.29028086
20171120 12 0 59.9047 10.7864 0.0 0.99642726
20171121 0 0 59.9047 10.7864 0.0 0.97339102
20171121 12 0 59.9047 10.7864 0.0 0.99515581
20171122 0 0 59.9047 10.7864 0.0 0.94033405
20171122 12 0 59.9047 10.7864 0.2 0.2876138
20171123 0 0 59.9047 10.7864 0.5 0.047616762
20171123 12 0 59.9047 10.7864 0.1 0.27327018
20171124 0 0 59.9047 10.7864 0.0 0.96898838
20171124 12 0 59.9047 10.7864 0.0 0.99322124
20171125 0 0 59.9047 10.7864 0.0 0.86876394
20171126 12 0 59.9047 10.7864 0.1 0.14416612
20171127 0 0 59.9047 10.7864 0.0 0.9998151
20171127 12 0 59.9047 10.7864 0.0 0.88283257
20171128 0 0 59.9047 10.7864 0.0 0.37119312
20171128 12 0 59.9047 10.7864 0.0 0.32119287
20171129 0 0 59.9047 10.7864 0.0 0.66624489
20171129 12 0 59.9047 10.7864 0.0 0.83812256
20171130 12 0 59.9047 10.7864 0.0 0.56056885
20171201 18 0 59.9047 10.7864 0.0 0.9985636
20171202 12 0 59.9047 10.7864 0.0 0.73345273
20171203 0 0 59.9047 10.7864 0.0 0.99811202
20171203 12 0 59.9047 10.7864 0.0 0.9951801
20171204 0 0 59.9047 10.7864 0.0 0.96885013
20171204 12 0 59.9047 10.7864 0.0 0.99931155
20171205 0 0 59.9047 10.7864 0.0 0.99443947
20171205 12 0 59.9047 10.7864 0.0 0.96387209
